title,apple_title,price,apple_price,rating,apple_ratings,apple_reviews,description,discount
"Apple iPhone 12 mini (Red, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (White, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Black, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 (Blue, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 (Green, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 (Purple, 256 GB)",Apple iPhone 12 ,"₹64,900","64,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Blue, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Black, 256 GB)",Apple iPhone 12 mini ,"₹74,900","74,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 5s (Space Grey, 16 GB)",Apple iPhone 5s ,"₹25,000","25,000","62,698 Ratings & 7,294 Reviews","62,698 ","�7,294 ",16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraApple A7 64-bit processor and M7 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 13 mini (Starlight, 256 GB)",Apple iPhone 13 mini ,"₹74,900","74,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 5s (Silver, 16 GB)",Apple iPhone 5s ,"₹25,000","25,000","62,698 Ratings & 7,294 Reviews","62,698 ","�7,294 ",16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraApple A7 64-bit processor and M7 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 14 Pro Max (Deep Purple, 128 GB)",Apple iPhone 14 Pro Max ,"₹1,34,900","1,34,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 Pro (Gold, 512 GB)",Apple iPhone 13 Pro ,"₹1,49,900","1,49,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro Max (Space Black, 128 GB)",Apple iPhone 14 Pro Max ,"₹1,34,900","1,34,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 12 (Black, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 Pro Max (Silver, 128 GB)",Apple iPhone 12 Pro Max ,"₹1,19,900","1,19,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 11 Pro (Space Grey, 64 GB)",Apple iPhone 11 Pro ,"₹1,06,600","1,06,600","8,692 Ratings & 623 Reviews","8,692 ",�623 ,64 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 (Black, 256 GB)",Apple iPhone 12 ,"₹64,900","64,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 (Pink, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 (White, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 (Blue, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Plus (Green, 128 GB)",Apple iPhone 15 Plus ,"₹65,999","65,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 13 (Midnight, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)",Apple iPhone 16 Pro Max ,"₹1,44,900","1,44,900",128 Ratings & 6 Reviews,128 ,�6 ,"256 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 (Pink, 256 GB)",Apple iPhone 16 ,"₹89,900","89,900","1,132 Ratings & 29 Reviews","1,132 ",�29 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 (Blue, 512 GB)",Apple iPhone 15 ,"₹87,999","87,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 14 Plus (Starlight, 256 GB)",Apple iPhone 14 Plus ,"₹70,999","70,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 14 Plus (Midnight, 128 GB)",Apple iPhone 14 Plus ,"₹60,999","60,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 16 Pro Max (Natural Titanium, 1 TB)",Apple iPhone 16 Pro Max ,"₹1,84,900","1,84,900",128 Ratings & 6 Reviews,128 ,�6 ,"1 TB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 Plus (Yellow, 128 GB)",Apple iPhone 15 Plus ,"₹65,999","65,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 15 Plus (Green, 512 GB)",Apple iPhone 15 Plus ,"₹95,999","95,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 13 (Blue, 512 GB)",Apple iPhone 13 ,"₹79,900","79,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 (Black, 256 GB)",Apple iPhone 15 ,"₹67,999","67,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 16 Pro (Natural Titanium, 512 GB)",Apple iPhone 16 Pro ,"₹1,49,900","1,49,900",175 Ratings & 7 Reviews,175 ,�7 ,"512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Plus (Midnight, 256 GB)",Apple iPhone 14 Plus ,"₹70,999","70,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 16 (White, 512 GB)",Apple iPhone 16 ,"₹1,09,900","1,09,900","1,153 Ratings & 29 Reviews","1,153 ",�29 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 (Black, 512 GB)",Apple iPhone 16 ,"₹1,09,900","1,09,900","1,153 Ratings & 29 Reviews","1,153 ",�29 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 (Yellow, 512 GB)",Apple iPhone 15 ,"₹87,999","87,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 16 Pro (Black Titanium, 1 TB)",Apple iPhone 16 Pro ,"₹1,69,900","1,69,900",175 Ratings & 7 Reviews,175 ,�7 ,"1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 (Pink, 512 GB)",Apple iPhone 15 ,"₹87,999","87,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 14 Plus (Yellow, 512 GB)",Apple iPhone 14 Plus ,"₹76,999","76,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",22% off
"Apple iPhone 14 Plus (Blue, 256 GB)",Apple iPhone 14 Plus ,"₹70,999","70,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 16 (Pink, 512 GB)",Apple iPhone 16 ,"₹1,09,900","1,09,900","1,153 Ratings & 29 Reviews","1,153 ",�29 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 (Blue, 256 GB)",Apple iPhone 15 ,"₹67,999","67,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 16 Pro (White Titanium, 1 TB)",Apple iPhone 16 Pro ,"₹1,69,900","1,69,900",175 Ratings & 7 Reviews,175 ,�7 ,"1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 (Midnight, 512 GB)",Apple iPhone 13 ,"₹79,900","79,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 (Ultramarine, 512 GB)",Apple iPhone 16 ,"₹1,09,900","1,09,900","1,153 Ratings & 29 Reviews","1,153 ",�29 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 8 (Silver, 256 GB)",Apple iPhone 8 ,"₹77,000","77,000","11,369 Ratings & 801 Reviews","11,369 ",�801 ,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 8 Plus (Gold, 64 GB)",Apple iPhone 8 Plus ,"₹49,900","49,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"64 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",35% off
"Apple iPhone XR (White, 64 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹47,900","47,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 8 (Space Grey, 256 GB)",Apple iPhone 8 ,"₹77,000","77,000","11,369 Ratings & 801 Reviews","11,369 ",�801 ,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 8 Plus (Silver, 64 GB)",Apple iPhone 8 Plus ,"₹49,900","49,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"64 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",38% off
"Apple iPhone 8 Plus (Space Grey, 256 GB)",Apple iPhone 8 Plus ,"₹84,900","84,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 8 Plus (Silver, 256 GB)",Apple iPhone 8 Plus ,"₹84,900","84,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 15 Plus (Pink, 128 GB)",Apple iPhone 15 Plus ,"₹65,999","65,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 8 (Gold, 256 GB)",Apple iPhone 8 ,"₹77,000","77,000","11,369 Ratings & 801 Reviews","11,369 ",�801 ,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 8 Plus (Space Grey, 64 GB)",Apple iPhone 8 Plus ,"₹49,900","49,900","3,427 Ratings & 354 Reviews","3,427 ",�354 ,"64 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",33% off
"Apple iPhone 14 (Starlight, 256 GB)",Apple iPhone 14 ,"₹60,999","60,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 6s Plus (Gold, 32 GB)",Apple iPhone 6s Plus ,"₹34,900","34,900","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",32 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,N/A
